file,image type,face id,dominant 1,percent 1,dominant 2,percent 2,skin tone,tone label,accuracy(0-100)
ISIC_5350864.jpg,bw,NA,#FBD2CF,0.66,#ECBFBC,0.34,#F3E7DB,BB,86.12
ISIC_5351167.jpg,bw,NA,#EBB9D9,0.58,#DDA6C5,0.42,#F6EDE4,BA,76.11
ISIC_5351400.jpg,color,NA,#B4855E,0.75,#833E17,0.25,#A07E56,CF,90.26
ISIC_5351443.jpg,bw,NA,#E0E2DC,0.61,#BFBAB4,0.39,#F6EDE4,BA,91.6
ISIC_5351964.jpg,bw,NA,#E3B4A4,0.71,#C29179,0.29,#D7BD96,BE,86.08
ISIC_5352251.jpg,bw,NA,#DCB9B7,0.59,#BD9590,0.41,#D7BD96,BE,82.13
ISIC_5352684.jpg,bw,NA,#B38488,0.53,#A47477,0.47,#A07E56,BF,80.54
ISIC_5353201.jpg,bw,NA,#CEBB98,0.58,#E5DBBB,0.42,#D7BD96,BE,94.61
ISIC_5353241.jpg,bw,NA,#E1E0CE,0.66,#B1A591,0.34,#EADABA,BD,90.36
ISIC_5353454.jpg,color,NA,#AB6464,0.50,#8B302E,0.50,#825C43,CG,83.96
ISIC_5353986.jpg,bw,NA,#FAD5DB,0.70,#ECC4C6,0.30,#F3E7DB,BB,85.7
ISIC_5354202.jpg,bw,NA,#A28F7D,0.66,#86725C,0.34,#A07E56,BF,90.99
ISIC_5354607.jpg,bw,NA,#F3BFC1,0.62,#E5ACA8,0.38,#F3E7DB,BB,81.92
ISIC_5354761.jpg,bw,NA,#FDDAD7,0.67,#F3CECB,0.33,#F3E7DB,BB,88.87
ISIC_5354827.jpg,color,NA,#BA718B,0.81,#661C2D,0.19,#825C43,CG,74.73
ISIC_5355196.jpg,bw,NA,#C28397,0.84,#9E5866,0.16,#825C43,BG,74.17
ISIC_5355302.jpg,color,NA,#E1A989,0.77,#A87155,0.23,#D7BD96,CE,85.88
ISIC_5356775.jpg,bw,NA,#CBBEC3,0.58,#B5A3A7,0.42,#F3E7DB,BB,84.89
ISIC_5357067.jpg,bw,NA,#E8B1A7,0.57,#D9A095,0.43,#D7BD96,BE,82.7
ISIC_5357288.jpg,color,NA,#BD7A35,0.62,#965115,0.38,#A07E56,CF,87.89
ISIC_5357350.jpg,color,NA,#D09A75,0.61,#B37A54,0.39,#A07E56,CF,89.47
ISIC_5357406.jpg,color,NA,#B48147,0.76,#915C2B,0.24,#A07E56,CF,92.42
ISIC_5357781.jpg,bw,NA,#A37E7D,0.50,#B59394,0.50,#A07E56,BF,81.91
ISIC_5357900.jpg,color,NA,#C88282,0.60,#9B3635,0.40,#825C43,CG,79.54
ISIC_5357975.jpg,bw,NA,#EEBAB8,0.55,#E2AA9F,0.45,#F3E7DB,BB,81.91
ISIC_5358174.jpg,color,NA,#C27E76,0.93,#8D3630,0.07,#A07E56,CF,81.51
ISIC_5358234.jpg,bw,NA,#F3CAC8,0.69,#D4A39F,0.31,#F3E7DB,BB,84.49
ISIC_5358421.jpg,color,NA,#AF6161,0.77,#8E3638,0.23,#825C43,CG,83.67
ISIC_5358477.jpg,bw,NA,#F3C5C7,0.62,#E8B7B2,0.38,#F3E7DB,BB,83.9
ISIC_5358548.jpg,bw,NA,#F8CCC6,0.63,#EBBCB4,0.37,#F3E7DB,BB,85.88
ISIC_5358662.jpg,color,NA,#B47D69,0.72,#A05741,0.28,#A07E56,CF,86.82
ISIC_5359062.jpg,bw,NA,#F4CBC2,0.61,#EABEAE,0.39,#F3E7DB,BB,87.2
ISIC_5359123.jpg,bw,NA,#F3C8C5,0.64,#E6B9B5,0.36,#F3E7DB,BB,85.47
ISIC_5359127.jpg,bw,NA,#E6C0BC,0.86,#AD7C64,0.14,#F3E7DB,BB,83.97
ISIC_5359212.jpg,color,NA,#E3A984,0.62,#BF8259,0.38,#D7BD96,CE,86.5
ISIC_5359253.jpg,bw,NA,#FCD5E4,0.65,#F3C7D4,0.35,#F6EDE4,BA,83.02
ISIC_5359353.jpg,bw,NA,#F8CFD7,0.51,#EEC2C7,0.49,#F3E7DB,BB,84.25
ISIC_5359416.jpg,bw,NA,#F9D1CD,0.65,#EABFB5,0.35,#F3E7DB,BB,86.97
ISIC_5359621.jpg,bw,NA,#BD9590,0.63,#AF8681,0.37,#A07E56,BF,83.16
ISIC_5360115.jpg,color,NA,#CBA279,0.81,#7F421C,0.19,#A07E56,CF,85.95
ISIC_5360253.jpg,bw,NA,#F2C2B7,0.62,#E7B19C,0.38,#D7BD96,BE,85.22
ISIC_5360456.jpg,bw,NA,#F7C3C6,0.73,#E3A5A4,0.27,#F3E7DB,BB,81.73
ISIC_5360623.jpg,bw,NA,#DAC6B8,0.57,#C2ACA1,0.43,#D7BD96,BE,90.27
ISIC_5360921.jpg,color,NA,#C9829C,0.92,#561524,0.08,#825C43,CG,71.21
ISIC_5361343.jpg,color,NA,#E6B88C,0.61,#A75D2F,0.39,#D7BD96,CE,84.56
ISIC_5361404.jpg,bw,NA,#FBD3C5,0.62,#EFC6B7,0.38,#F3E7DB,BB,89.02
ISIC_5361506.jpg,bw,NA,#DCC9CF,0.60,#A8969F,0.40,#F3E7DB,BB,83.63
ISIC_5361778.jpg,bw,NA,#FCD5D7,0.63,#F5C9C6,0.37,#F3E7DB,BB,86.29
ISIC_5361965.jpg,bw,NA,#F5C2C7,0.59,#EAB2B1,0.41,#F3E7DB,BB,81.91
ISIC_5362038.jpg,bw,NA,#FCD6ED,0.66,#F2C9DF,0.34,#F6EDE4,BA,81.78
ISIC_5362188.jpg,bw,NA,#F7F4E8,0.67,#D1C5B0,0.33,#F6EDE4,BA,93.88
ISIC_5362590.jpg,bw,NA,#FCDCE9,0.69,#F1CFD7,0.31,#F6EDE4,BA,85.71
ISIC_5362760.jpg,bw,NA,#FAD2CD,0.76,#F6CAB6,0.24,#F3E7DB,BB,88.06
ISIC_5362869.jpg,color,NA,#B97F69,0.94,#7C3121,0.06,#A07E56,CF,87.74
ISIC_5362925.jpg,bw,NA,#FACEDB,0.52,#F1C2CD,0.48,#F3E7DB,BB,82.49
ISIC_5363229.jpg,bw,NA,#917770,0.79,#8D6458,0.21,#825C43,BG,88.57
ISIC_5363585.jpg,color,NA,#CC816F,0.75,#844133,0.25,#A07E56,CF,82.19
ISIC_5363849.jpg,bw,NA,#DDC0AD,0.52,#CEAA8D,0.48,#D7BD96,BE,92.08
ISIC_5364122.jpg,bw,NA,#F1DDDD,0.67,#E4D0D1,0.33,#F3E7DB,BB,91.34
ISIC_5364330.jpg,color,NA,#C37473,0.54,#98302E,0.46,#825C43,CG,81.12
ISIC_5364841.jpg,bw,NA,#987763,0.94,#855944,0.06,#A07E56,BF,92.12
ISIC_5365015.jpg,color,NA,#AE5F59,0.90,#7E2824,0.10,#825C43,CG,85.27
ISIC_5365145.jpg,color,NA,#9A563A,0.65,#672513,0.35,#825C43,CG,88.99
ISIC_5365232.jpg,bw,NA,#CFAEBC,0.51,#C29FA7,0.49,#F3E7DB,BB,79.27
ISIC_5365537.jpg,bw,NA,#F5CDCE,0.71,#E5BBB7,0.29,#F3E7DB,BB,85.77
ISIC_5365617.jpg,bw,NA,#F9F9E3,0.58,#E8DDB9,0.42,#F7EAD0,BC,94.26
ISIC_5365919.jpg,color,NA,#D08481,0.83,#A13E39,0.17,#A07E56,CF,78.51
ISIC_5366458.jpg,bw,NA,#FDD8E3,0.71,#F3CAD3,0.29,#F6EDE4,BA,84.77
ISIC_5366657.jpg,color,NA,#D08E7E,0.67,#A86451,0.33,#A07E56,CF,83.97
ISIC_5367149.jpg,bw,NA,#D1A691,0.59,#C49477,0.41,#D7BD96,BE,87.42
ISIC_5367277.jpg,bw,NA,#FDE2CB,0.93,#C7947A,0.07,#F3E7DB,BB,92.93
ISIC_5367506.jpg,color,NA,#C98C8D,0.54,#983E40,0.46,#825C43,CG,79.17
ISIC_5368272.jpg,color,NA,#B87472,0.89,#853433,0.11,#825C43,CG,81.68
ISIC_5368613.jpg,bw,1,#E7B2BF,0.65,#D499A1,0.35,#F3E7DB,BB,77.75
ISIC_5368668.jpg,color,NA,#C05C60,0.57,#BE5759,0.43,#825C43,CG,81.18
ISIC_5368880.jpg,color,NA,#944F48,0.71,#78362E,0.29,#604134,CH,87.74
ISIC_5369000.jpg,bw,NA,#9E726F,0.76,#915D5E,0.24,#825C43,BG,86.11
ISIC_5369680.jpg,bw,NA,#F8C7BE,0.59,#EBB7AC,0.41,#F3E7DB,BB,84.72
ISIC_5370367.jpg,bw,NA,#ACA6A6,0.59,#978E89,0.41,#D7BD96,BE,82.53
ISIC_5370599.jpg,bw,NA,#837D80,0.83,#736768,0.17,#825C43,BG,81.81
ISIC_5370803.jpg,color,NA,#B95657,0.71,#CF8A8B,0.29,#825C43,CG,80.17
ISIC_5372701.jpg,color,NA,#EFB6A7,0.71,#D19582,0.29,#D7BD96,CE,84.22
ISIC_5372911.jpg,color,NA,#AE6666,0.85,#8B2E2D,0.15,#825C43,CG,83.65
ISIC_5373091.jpg,color,NA,#B77474,0.93,#803130,0.07,#825C43,CG,81.23
ISIC_5373239.jpg,color,NA,#E2BD88,0.52,#9C5723,0.48,#A07E56,CF,82.86
ISIC_5373353.jpg,color,NA,#E29988,0.62,#C37361,0.38,#A07E56,CF,81.95
ISIC_5373844.jpg,bw,NA,#FAD5D9,0.70,#EEC5C7,0.30,#F3E7DB,BB,86.12
ISIC_5374076.jpg,bw,NA,#9E977C,0.66,#7E6C52,0.34,#A07E56,BF,88.17
ISIC_5376036.jpg,bw,NA,#F5CCCF,0.64,#E6BAB9,0.36,#F3E7DB,BB,84.87
ISIC_5376141.jpg,bw,NA,#F0C0B9,0.74,#E9B196,0.26,#D7BD96,BE,84.42
ISIC_5377148.jpg,bw,NA,#DEB3C5,0.56,#CD9FB0,0.44,#F3E7DB,BB,77.98
ISIC_5377237.jpg,color,NA,#AE8367,0.92,#7B4531,0.08,#A07E56,CF,92.13
ISIC_5377693.jpg,color,NA,#F2C7A5,0.72,#D0A485,0.28,#D7BD96,CE,91.92
ISIC_5377819.jpg,bw,NA,#B9A39E,0.92,#AD8375,0.08,#D7BD96,BE,84.38
ISIC_5377943.jpg,bw,NA,#FBD7D9,0.69,#F1CCCC,0.31,#F3E7DB,BB,87.29
ISIC_5377977.jpg,color,NA,#D47E65,0.79,#B9624A,0.21,#A07E56,CF,83.74
ISIC_5378152.jpg,color,NA,#D08F8C,0.64,#C26259,0.36,#A07E56,CF,79.52
ISIC_5378363.jpg,bw,NA,#F9D8E0,0.68,#F2CCCA,0.32,#F3E7DB,BB,86.75
ISIC_5378379.jpg,color,NA,#A74445,0.55,#B75B5D,0.45,#825C43,CG,83.26
ISIC_5379122.jpg,bw,NA,#E1B8B0,0.89,#B48062,0.11,#D7BD96,BE,84.15
ISIC_5379272.jpg,color,NA,#BC7A8D,0.77,#99374C,0.23,#825C43,CG,75.74
ISIC_5379786.jpg,color,NA,#AD4B44,0.56,#B76963,0.44,#825C43,CG,84.32
ISIC_5380145.jpg,bw,NA,#D59BA4,0.62,#BF7A89,0.38,#A07E56,BF,74.9
ISIC_5380326.jpg,color,NA,#C97C71,0.80,#B26154,0.20,#A07E56,CF,82.15
ISIC_5380827.jpg,bw,NA,#FACDB9,0.60,#EFBFA4,0.40,#D7BD96,BE,88.58
ISIC_5380914.jpg,color,NA,#FAD9B0,0.86,#A67351,0.14,#EADABA,CD,91.0
ISIC_5381033.jpg,bw,NA,#E1D7C9,0.51,#F5F6EE,0.49,#F6EDE4,BA,94.83
ISIC_5381502.jpg,color,NA,#D7817C,0.80,#BC4C42,0.20,#A07E56,CF,78.83
ISIC_5381545.jpg,bw,NA,#F6C2CA,0.59,#E9AFB5,0.41,#F3E7DB,BB,80.94
ISIC_5381712.jpg,bw,NA,#F1C3BC,0.62,#DFAEA4,0.38,#F3E7DB,BB,84.13
ISIC_5382189.jpg,bw,NA,#F7CACF,0.70,#E9BCBF,0.30,#F3E7DB,BB,83.88
ISIC_5382385.jpg,bw,NA,#DEBAA1,0.67,#B38D7B,0.33,#D7BD96,BE,89.56
ISIC_5382691.jpg,color,NA,#DC9090,0.54,#C75B57,0.46,#A07E56,CF,77.29
ISIC_5383064.jpg,bw,NA,#DBCEC2,0.62,#B7A093,0.38,#F3E7DB,BB,89.63
ISIC_5383252.jpg,bw,NA,#E0AA9B,0.54,#D1967E,0.46,#D7BD96,BE,84.34
ISIC_5383356.jpg,bw,NA,#E7C2CF,0.89,#7F5045,0.11,#F3E7DB,BB,79.82
ISIC_5383549.jpg,bw,NA,#FAD7EB,0.69,#EDC9DD,0.31,#F6EDE4,BA,82.89
ISIC_5383791.jpg,color,NA,#DB899F,0.67,#C66F88,0.33,#A07E56,CF,71.19
ISIC_5384059.jpg,bw,NA,#C0A7A9,0.58,#9E837F,0.42,#A07E56,BF,81.14
ISIC_5384663.jpg,bw,NA,#F3C3AC,0.55,#E8B593,0.45,#D7BD96,BE,89.61
ISIC_5385299.jpg,bw,NA,#EDBECB,0.53,#DDACB9,0.47,#F3E7DB,BB,80.04
ISIC_5386105.jpg,bw,NA,#C7AFC1,0.63,#B49AA9,0.37,#F3E7DB,BB,78.91
ISIC_5386244.jpg,bw,NA,#F1C5DF,0.67,#E3B3CF,0.33,#F6EDE4,BA,78.86
ISIC_5386694.jpg,bw,NA,#F4C2AE,0.66,#E5B198,0.34,#D7BD96,BE,87.77
ISIC_5386739.jpg,color,NA,#CD7992,0.75,#B34E64,0.25,#825C43,CG,73.64
ISIC_5387201.jpg,bw,NA,#D2BEB5,0.76,#C8ADA4,0.24,#F3E7DB,BB,88.63
ISIC_5387348.jpg,color,NA,#C78176,0.84,#B3594B,0.16,#A07E56,CF,82.54
ISIC_5387815.jpg,color,NA,#F0CA9F,0.73,#C98550,0.27,#D7BD96,CE,91.48
ISIC_5387829.jpg,bw,NA,#C5B691,0.56,#A48D6B,0.44,#D7BD96,BE,91.13
ISIC_5388184.jpg,color,NA,#E29781,0.61,#BD6D59,0.39,#A07E56,CF,82.84
ISIC_5388245.jpg,bw,NA,#A79089,0.58,#AF9D97,0.42,#A07E56,BF,85.11
ISIC_5388485.jpg,color,NA,#AC5556,0.64,#973939,0.36,#825C43,CG,83.96
ISIC_5388493.jpg,bw,NA,#E3D1B9,0.53,#CDB6A0,0.47,#D7BD96,BE,93.62
ISIC_5388851.jpg,bw,NA,#E8BFC6,0.86,#A9745F,0.14,#F3E7DB,BB,81.49
ISIC_5388893.jpg,bw,NA,#C2A77E,0.59,#9F805F,0.41,#A07E56,BF,91.58
ISIC_5389366.jpg,color,NA,#CC7E96,0.89,#A43D4E,0.11,#825C43,CG,72.57
ISIC_5389415.jpg,bw,NA,#FADADC,0.73,#EFC9C0,0.27,#F3E7DB,BB,88.49
ISIC_5389652.jpg,bw,NA,#F7CDC9,0.69,#E5B7AE,0.31,#F3E7DB,BB,86.3
ISIC_5389831.jpg,bw,NA,#D4C1CE,0.86,#C1A7A9,0.14,#F3E7DB,BB,84.33
ISIC_5390261.jpg,bw,NA,#F5CDD8,0.74,#E5B9C1,0.26,#F3E7DB,BB,83.21
ISIC_5390565.jpg,bw,NA,#E9B7C3,0.57,#D7A0AB,0.43,#F3E7DB,BB,78.79
ISIC_5390932.jpg,bw,NA,#FBCFD6,0.68,#EFC1C4,0.32,#F3E7DB,BB,84.16
ISIC_5391190.jpg,bw,NA,#F4CAD5,0.65,#E6B8C2,0.35,#F3E7DB,BB,82.77
ISIC_5391415.jpg,bw,NA,#F9F5DF,0.61,#E2D2B4,0.39,#F7EAD0,BC,95.09
ISIC_5391758.jpg,bw,NA,#E1E0D7,0.55,#CDC1AD,0.45,#F3E7DB,BB,92.66
ISIC_5392118.jpg,bw,NA,#FCD5CB,0.63,#F1C8BD,0.37,#F3E7DB,BB,88.6
ISIC_5392465.jpg,bw,NA,#D5B1AD,0.71,#C89D8E,0.29,#D7BD96,BE,84.23
ISIC_5392958.jpg,bw,NA,#EBC2C6,0.95,#9D6A55,0.05,#F3E7DB,BB,83.72
ISIC_5392994.jpg,bw,NA,#C7B18E,0.50,#DDCBA7,0.50,#D7BD96,BE,95.92
ISIC_5393011.jpg,bw,NA,#EDBAB3,0.60,#DEA7A1,0.40,#D7BD96,BE,82.38
ISIC_5393017.jpg,color,NA,#EBB4A4,0.87,#C56D54,0.13,#D7BD96,CE,83.71
ISIC_5393132.jpg,bw,1,#EFC3C0,0.72,#DBABA7,0.28,#F3E7DB,BB,84.11
ISIC_5393367.jpg,bw,NA,#EEE6DB,0.63,#DFD5CA,0.37,#F3E7DB,BB,97.35
ISIC_5393557.jpg,bw,NA,#F3CBD0,0.63,#E5BBBD,0.37,#F3E7DB,BB,84.64
ISIC_5393611.jpg,bw,NA,#DFDDD2,0.95,#625A49,0.05,#F3E7DB,BB,92.63
ISIC_5393919.jpg,color,NA,#BD5F60,0.70,#A54042,0.30,#825C43,CG,82.3
ISIC_5395011.jpg,bw,NA,#F5CCD0,0.67,#E8BDC1,0.33,#F3E7DB,BB,84.75
ISIC_5395341.jpg,bw,NA,#F9CBCB,0.70,#F0BBB2,0.30,#F3E7DB,BB,84.66
ISIC_5395344.jpg,color,NA,#C78181,0.68,#B65652,0.32,#825C43,CG,79.23
ISIC_5395714.jpg,color,NA,#BB6463,0.53,#A74442,0.47,#825C43,CG,83.1
ISIC_5396264.jpg,bw,NA,#A07E5D,0.90,#875E3F,0.10,#A07E56,BF,96.87
ISIC_5396321.jpg,color,NA,#9D6E4F,0.89,#703420,0.11,#825C43,CG,91.24
ISIC_5396394.jpg,color,NA,#D1B289,0.65,#B67945,0.35,#D7BD96,CE,90.81
ISIC_5396459.jpg,bw,NA,#FDD6C3,0.56,#F5C7AF,0.44,#F3E7DB,BB,88.82
ISIC_5397058.jpg,color,NA,#BE8E65,0.88,#A66740,0.12,#A07E56,CF,91.94
ISIC_5397163.jpg,color,NA,#C7807A,0.96,#87312B,0.04,#A07E56,CF,80.68
ISIC_5397395.jpg,bw,NA,#FDD9DF,0.57,#F4CCCF,0.43,#F3E7DB,BB,86.21
ISIC_5397483.jpg,bw,NA,#FBD3D8,0.69,#F4C8C4,0.31,#F3E7DB,BB,85.53
ISIC_5397779.jpg,color,NA,#C26867,0.65,#AD5151,0.35,#825C43,CG,81.9
ISIC_5397818.jpg,bw,NA,#F8CFD0,0.64,#EBBFBF,0.36,#F3E7DB,BB,85.5
ISIC_5398613.jpg,bw,NA,#AE8F8B,0.66,#A67F77,0.34,#A07E56,BF,84.71
ISIC_5399014.jpg,bw,NA,#DFB2AC,0.84,#A66E53,0.16,#D7BD96,BE,81.81
ISIC_5399150.jpg,bw,NA,#9D828A,0.58,#8E767B,0.42,#825C43,BG,80.75
ISIC_5399478.jpg,color,NA,#F4C990,0.80,#803C19,0.20,#D7BD96,CE,85.85
ISIC_5399828.jpg,bw,NA,#D1BBAF,0.64,#AD948B,0.36,#D7BD96,BE,87.71
ISIC_5399860.jpg,bw,NA,#EDC1CC,0.63,#E0B0B9,0.37,#F3E7DB,BB,81.52
ISIC_5399929.jpg,color,NA,#FAD09D,0.72,#E6A569,0.28,#D7BD96,CE,91.78
ISIC_5400113.jpg,bw,NA,#CAA4A7,0.57,#BA9394,0.43,#D7BD96,BE,79.37
ISIC_5400342.jpg,bw,NA,#EBB3AB,0.70,#D99E91,0.30,#D7BD96,BE,82.25
ISIC_5400609.jpg,color,NA,#E9B57C,0.93,#9E5B2A,0.07,#D7BD96,CE,90.98
ISIC_5400837.jpg,bw,NA,#F8C3C0,0.61,#EDB2A2,0.39,#F3E7DB,BB,83.21
ISIC_5400911.jpg,bw,NA,#F0CCC8,0.74,#E2B9AD,0.26,#F3E7DB,BB,87.53
ISIC_5401671.jpg,bw,NA,#FAD2D6,0.61,#EEC4C7,0.39,#F3E7DB,BB,85.53
ISIC_5401740.jpg,bw,NA,#B49A7F,0.55,#BDA792,0.45,#D7BD96,BE,90.68
ISIC_5402119.jpg,bw,NA,#A48986,0.73,#9E7873,0.27,#A07E56,BF,84.58
ISIC_5402327.jpg,color,NA,#CC8A83,0.81,#95443D,0.19,#A07E56,CF,80.23
ISIC_5402678.jpg,color,NA,#C0A379,0.67,#913C0E,0.33,#A07E56,CF,84.63
ISIC_5402787.jpg,bw,NA,#EACDE4,0.62,#DCBFD4,0.38,#F6EDE4,BA,82.28
ISIC_5403296.jpg,bw,NA,#FCD1D3,0.53,#F2C4C4,0.47,#F3E7DB,BB,85.22
ISIC_5404729.jpg,bw,NA,#F6CFDF,0.74,#EABFC8,0.26,#F6EDE4,BA,82.77
ISIC_5404908.jpg,color,NA,#C6987D,0.70,#A0704C,0.30,#A07E56,CF,89.56
ISIC_5405456.jpg,bw,NA,#D0A4A0,0.60,#C3928B,0.40,#D7BD96,BE,81.27
ISIC_5405889.jpg,bw,NA,#FCD3DA,0.71,#F2C4C6,0.29,#F3E7DB,BB,84.62
ISIC_5405896.jpg,color,NA,#AB3F3C,0.56,#CC7472,0.44,#825C43,CG,81.34
ISIC_5406576.jpg,bw,NA,#EDB5A3,0.54,#F9C6B6,0.46,#D7BD96,BE,85.44
ISIC_5406633.jpg,bw,NA,#F7CBDB,0.52,#EBBAC0,0.48,#F3E7DB,BB,81.83
ISIC_5406677.jpg,color,NA,#C7997E,0.71,#916047,0.29,#A07E56,CF,87.48
ISIC_5406752.jpg,color,NA,#7A2B0D,0.66,#A3642F,0.34,#825C43,CG,86.4
ISIC_5407063.jpg,bw,NA,#B89980,0.59,#A1806A,0.41,#A07E56,BF,91.3
ISIC_5407167.jpg,bw,NA,#E4BDC2,0.66,#D0A6A8,0.34,#F3E7DB,BB,82.63
ISIC_5407191.jpg,color,NA,#C06969,0.60,#C88081,0.40,#825C43,CG,79.12
ISIC_5407240.jpg,bw,NA,#FFFFFF,0.77,#F4BFB3,0.23,#F6EDE4,BA,91.46
ISIC_5407343.jpg,bw,NA,#FACEDD,0.63,#EDC1CF,0.37,#F3E7DB,BB,82.09
ISIC_5407436.jpg,color,NA,#C6956A,0.76,#B7784B,0.24,#A07E56,CF,90.69
ISIC_5407528.jpg,bw,NA,#FAD4E5,0.71,#EDC6D7,0.29,#F6EDE4,BA,82.83
ISIC_5407653.jpg,bw,NA,#D5CFB5,0.51,#BDAF93,0.49,#D7BD96,BE,92.29
ISIC_5407936.jpg,bw,NA,#E4B6BD,0.64,#D9A8B0,0.36,#F3E7DB,BB,80.51
ISIC_5408353.jpg,bw,NA,#BF9A90,0.59,#AE7A6E,0.41,#A07E56,BF,85.06
ISIC_5408436.jpg,bw,NA,#D2B3C6,0.60,#C19DA8,0.40,#F3E7DB,BB,79.1
ISIC_5408489.jpg,bw,NA,#85665C,0.90,#59372C,0.10,#825C43,BG,91.92
ISIC_5408756.jpg,color,NA,#E3A67D,0.57,#C7885B,0.43,#D7BD96,CE,86.59
ISIC_5408967.jpg,bw,NA,#AD949E,0.59,#9C7B81,0.41,#A07E56,BF,78.54
ISIC_5409064.jpg,color,NA,#E5A494,0.71,#C2816B,0.29,#D7BD96,CE,81.86
ISIC_5409137.jpg,bw,NA,#D8CEAD,0.51,#EBEACF,0.49,#EADABA,BD,94.36
ISIC_5409681.jpg,bw,NA,#AA8E7C,0.75,#A27964,0.25,#A07E56,BF,90.93
ISIC_5409716.jpg,color,NA,#CC706C,0.59,#AC433C,0.41,#825C43,CG,81.18
ISIC_5409790.jpg,bw,NA,#CCADB0,0.78,#C29EA0,0.22,#F3E7DB,BB,81.77
ISIC_5409858.jpg,bw,NA,#BC7C93,0.85,#965162,0.15,#825C43,BG,74.5
ISIC_5409902.jpg,bw,NA,#FAD4E1,0.81,#EDC0C3,0.19,#F3E7DB,BB,84.14
ISIC_5409956.jpg,color,NA,#DDA588,0.71,#BB7F5E,0.29,#D7BD96,CE,85.55
ISIC_5409993.jpg,bw,NA,#F2CFCC,0.66,#E5C1BB,0.34,#F3E7DB,BB,87.75
ISIC_5410088.jpg,color,NA,#CA8887,0.75,#AD4B43,0.25,#A07E56,CF,79.0
ISIC_5410400.jpg,bw,NA,#EBB9A4,0.59,#DCA68C,0.41,#D7BD96,BE,87.95
ISIC_5410451.jpg,bw,NA,#E2B4B6,0.95,#7A493C,0.05,#F3E7DB,BB,80.76
ISIC_5410481.jpg,color,NA,#C76E5E,0.67,#B35347,0.33,#825C43,CG,83.1
ISIC_5410512.jpg,color,NA,#C86D6A,0.75,#AD5451,0.25,#825C43,CG,80.99
ISIC_5411565.jpg,color,NA,#B97064,0.75,#7C3631,0.25,#825C43,CG,84.02
ISIC_5412095.jpg,color,NA,#CC8A87,0.92,#A85550,0.08,#A07E56,CF,79.79
ISIC_5413136.jpg,bw,NA,#F1C6C6,0.60,#E5B7B2,0.40,#F3E7DB,BB,84.49
ISIC_5413630.jpg,bw,NA,#E2A0A4,0.57,#CE888B,0.43,#A07E56,BF,76.16
ISIC_5413674.jpg,bw,NA,#F4D7F0,0.53,#E9C8DB,0.47,#F6EDE4,BA,82.61
ISIC_5413771.jpg,bw,NA,#9E8C7D,0.70,#9A7868,0.30,#A07E56,BF,90.41
ISIC_5413788.jpg,bw,NA,#D4C5AE,0.59,#B7A38E,0.41,#D7BD96,BE,92.97
ISIC_5414133.jpg,bw,NA,#EEBFBE,0.60,#E2AFAC,0.40,#F3E7DB,BB,82.81
ISIC_5414609.jpg,bw,NA,#F9CDD1,0.67,#E9BBBC,0.33,#F3E7DB,BB,84.52
ISIC_5414643.jpg,bw,NA,#FAD9E5,0.65,#EFCAD2,0.35,#F6EDE4,BA,85.21
ISIC_5414884.jpg,bw,NA,#F5D4EF,0.68,#EDC6D9,0.32,#F6EDE4,BA,81.62
ISIC_5415213.jpg,color,NA,#BB768A,0.92,#8C414E,0.08,#825C43,CG,75.78
ISIC_5415761.jpg,bw,NA,#E3C8A8,0.51,#CAA786,0.49,#D7BD96,BE,94.62
ISIC_5415781.jpg,color,NA,#DF8D8D,0.84,#B86362,0.16,#A07E56,CF,76.98
ISIC_5415950.jpg,bw,NA,#8A5E49,0.87,#4F2C19,0.13,#825C43,BG,95.25
ISIC_5415964.jpg,color,NA,#C7985E,0.86,#93602F,0.14,#A07E56,CF,89.3
ISIC_5416004.jpg,bw,NA,#F9D0D8,0.68,#EABEC3,0.32,#F3E7DB,BB,83.99
ISIC_5416514.jpg,bw,NA,#F1CEDE,0.94,#926259,0.06,#F6EDE4,BA,82.25
ISIC_5416567.jpg,bw,NA,#A07C76,0.56,#906E63,0.44,#825C43,BG,87.55
ISIC_5416646.jpg,color,NA,#CA7372,0.51,#A33735,0.49,#825C43,CG,80.86
ISIC_5416978.jpg,bw,NA,#E7BEB7,0.94,#BC876D,0.06,#F3E7DB,BB,84.97
ISIC_5417016.jpg,bw,NA,#CED2C7,0.64,#B7B6A7,0.36,#F3E7DB,BB,89.11
ISIC_5418216.jpg,bw,NA,#AD7E81,0.59,#BC999D,0.41,#A07E56,BF,79.88
ISIC_5418463.jpg,color,NA,#743B0F,0.71,#AA723B,0.29,#825C43,CG,87.8
ISIC_5418679.jpg,bw,NA,#F3C1B2,0.60,#E8B29F,0.40,#D7BD96,BE,86.03
ISIC_5418684.jpg,bw,NA,#EAC4D3,0.84,#83534A,0.16,#F3E7DB,BB,78.09
ISIC_5418694.jpg,bw,NA,#917B75,0.96,#7E523E,0.04,#A07E56,BF,86.34
ISIC_5418861.jpg,color,NA,#C29171,0.69,#833D26,0.31,#A07E56,CF,85.75
ISIC_5419016.jpg,bw,NA,#EEC7CC,0.65,#D8AFAF,0.35,#F3E7DB,BB,84.06
ISIC_5419062.jpg,bw,NA,#F8CAC2,0.53,#EBB9AC,0.47,#F3E7DB,BB,85.36
ISIC_5419475.jpg,bw,NA,#FED9DF,0.64,#F5CCD1,0.36,#F3E7DB,BB,85.95
